"gene","trait","estimate_longevity","std_error_longevity","p_value_longevity","n_species","n_nonzero_species","n_zeros_excluded","n_total_species","mean_copy_number","copy_number_range","status","adjusted_p_longevity"
"STARD8","maximum_longevity_y",-0.0743865405760853,0.158232611852634,0.638277299525058,315,315,48,363,1.05396825396825,"1 - 2","success",0.999993213635889
"FAM155B","maximum_longevity_y",0.00989015587450725,0.181702279183221,0.95659213567577,262,262,101,363,1.00381679389313,"1 - 2","success",0.999993213635889
"GDPD2","maximum_longevity_y",-0.0191421723997388,0.155921079173635,0.902290543865303,342,342,21,363,1.0233918128655,"1 - 2","success",0.999993213635889
"SAT1","maximum_longevity_y",0.0229126248417422,0.15213486359252,0.880285482810622,351,351,12,363,1.05128205128205,"1 - 2","success",0.999993213635889
"GNL3L","maximum_longevity_y",-0.112160154204398,0.158100926738976,0.478063115944334,324,324,39,363,1.05864197530864,"1 - 3","success",0.999993213635889
"SH3BP4","maximum_longevity_y",NA,NA,NA,0,311,52,363,NA,NA,"No variation in nonzero copy numbers",NA
"MOSPD2","maximum_longevity_y",-0.0140062286712828,0.151118944463303,0.926155026796279,340,340,23,363,1.08823529411765,"1 - 3","success",0.999993213635889
"DOCK6","maximum_longevity_y",0.0396606743524707,0.161565627720745,0.806086976999198,321,321,42,363,1.02180685358255,"1 - 2","success",0.999993213635889
"ECSIT","maximum_longevity_y",NA,NA,NA,0,330,33,363,NA,NA,"No variation in nonzero copy numbers",NA
"LDLR","maximum_longevity_y",0.219816542016131,0.163200182094269,0.178008066350416,322,322,41,363,1.18633540372671,"1 - 4","success",0.999993213635889
"ELOF1","maximum_longevity_y",-0.311827830988235,0.12844389046941,0.0151934067547472,358,358,5,363,1.33798882681564,"1 - 5","success",0.690308954340647
"TSPAN16","maximum_longevity_y",-0.0210329294322523,0.203537956878925,0.917695793411253,173,173,190,363,1.04624277456647,"1 - 3","success",0.999993213635889
"ANGPTL8","maximum_longevity_y",-0.0351601344166476,0.15246075432553,0.817611887410539,347,347,16,363,1.02017291066282,"1 - 3","success",0.999993213635889
"PRKCSH","maximum_longevity_y",-0.0366800354651698,0.153150710704712,0.810715667687412,334,334,29,363,1.04491017964072,"1 - 3","success",0.999993213635889
"CNN1","maximum_longevity_y",0.183974001451641,0.163137663332472,0.259437163588836,339,339,24,363,1.17994100294985,"1 - 4","success",0.999993213635889
"CDC16","maximum_longevity_y",-0.143304879873229,0.151458612647665,0.344064294588344,347,347,16,363,1.05763688760807,"1 - 3","success",0.999993213635889
"ZSCAN10","maximum_longevity_y",0.187863005789487,0.19756331796829,0.341655021727617,311,311,52,363,1.35369774919614,"1 - 6","success",0.999993213635889
"THEM6","maximum_longevity_y",0.0215839290496604,0.164581290333393,0.895661008737965,316,316,47,363,1.0126582278481,"1 - 2","success",0.999993213635889
"NECTIN2","maximum_longevity_y",-0.0683203876732305,0.154871909712468,0.659110742910089,331,331,32,363,1.03625377643505,"1 - 2","success",0.999993213635889
"APOE","maximum_longevity_y",0.01868926559534,0.160401810949263,0.907244158705308,311,311,52,363,1.02250803858521,"1 - 2","success",0.999993213635889
"TOMM40","maximum_longevity_y",-0.0211313604594431,0.151922880775546,0.889376913454467,344,344,19,363,1.03779069767442,"1 - 2","success",0.999993213635889
"APOC1","maximum_longevity_y",0.255855808419181,0.164972055733959,0.12092471016428,261,261,102,363,1.32567049808429,"1 - 7","success",0.999993213635889
"GADD45G","maximum_longevity_y",0.00777592837771028,0.155092834789141,0.960013015090816,352,352,11,363,1.00568181818182,"1 - 2","success",0.999993213635889
"LRCH2","maximum_longevity_y",-0.132730717082634,0.154763345799551,0.39109313213274,316,316,47,363,1.05379746835443,"1 - 2","success",0.999993213635889
"DPP6","maximum_longevity_y",-0.226825355559257,0.151005316479888,0.13307082374996,312,312,51,363,1.18269230769231,"1 - 4","success",0.999993213635889
"XPO7","maximum_longevity_y",-0.115164285060427,0.150351684798395,0.443696507370049,349,349,14,363,1.0458452722063,"1 - 2","success",0.999993213635889
"ACE2","maximum_longevity_y",-0.0300810669287049,0.154680046794108,0.845805665658178,337,337,26,363,1.05341246290801,"1 - 2","success",0.999993213635889
"FAM98C","maximum_longevity_y",0.0209163548422807,0.159541621842544,0.895693978755012,332,332,31,363,1.01204819277108,"1 - 2","success",0.999993213635889
"SAFB2","maximum_longevity_y",0.266876637705832,0.176351649973342,0.130198166286711,314,314,49,363,1.21337579617834,"1 - 4","success",0.999993213635889
"RPL36","maximum_longevity_y",0.252254187871999,0.17978246250614,0.160584674967362,339,339,24,363,1.1858407079646,"1 - 6","success",0.999993213635889
"ATP8B3","maximum_longevity_y",0.198803712096319,0.1940685164654,0.305646567283662,259,259,104,363,1.31660231660232,"1 - 5","success",0.999993213635889
"GDF1","maximum_longevity_y",0.00058241348271077,0.167815612309621,0.997230902497089,293,293,70,363,1.00682593856655,"1 - 2","success",0.999993213635889
"NCAN","maximum_longevity_y",-0.00145330118428049,0.160419452106971,0.992771757410369,326,326,37,363,1.02453987730061,"1 - 2","success",0.999993213635889
"KIF1A","maximum_longevity_y",-0.185859692988154,0.156079940135288,0.233732862954811,284,284,79,363,1.18661971830986,"1 - 6","success",0.999993213635889
"GTPBP3","maximum_longevity_y",-0.00192454337415655,0.160923929108944,0.99045805772986,331,331,32,363,1.00906344410876,"1 - 2","success",0.999993213635889
"PLVAP","maximum_longevity_y",-0.00784864997569086,0.16406312247626,0.961844388194808,319,319,44,363,1.00626959247649,"1 - 2","success",0.999993213635889
"BST2","maximum_longevity_y",0.032284964753776,0.192592737272147,0.866871736944331,290,290,73,363,1.24137931034483,"1 - 7","success",0.999993213635889
"SLC27A1","maximum_longevity_y",0.0781084347170111,0.186918766937961,0.676039470277325,325,325,38,363,1.22153846153846,"1 - 16","success",0.999993213635889
"NSUN5","maximum_longevity_y",0.175481027677011,0.142324922652736,0.217590449464474,336,336,27,363,1.24107142857143,"1 - 4","success",0.999993213635889
"USHBP1","maximum_longevity_y",-0.0186868454555126,0.157441248085521,0.905520236150092,327,327,36,363,1.03669724770642,"1 - 2","success",0.999993213635889
"COLGALT1","maximum_longevity_y",0.2441155410249,0.174509498929821,0.161852935738747,309,309,54,363,1.16828478964401,"1 - 3","success",0.999993213635889
"DDA1","maximum_longevity_y",-0.00789986545609577,0.152891471061397,0.958791833897299,349,349,14,363,1.02005730659026,"1 - 2","success",0.999993213635889
"MRPL34","maximum_longevity_y",-0.075056791346605,0.154851699280004,0.627888375244579,336,336,27,363,1.03869047619048,"1 - 2","success",0.999993213635889
"PGLS","maximum_longevity_y",-0.0502479111647248,0.159532348381399,0.752784396739949,326,326,37,363,1.01533742331288,"1 - 3","success",0.999993213635889
"LSM7","maximum_longevity_y",0.0150751741847459,0.155998644523534,0.923015012443201,339,339,24,363,1.0353982300885,"1 - 3","success",0.999993213635889
"TULP4","maximum_longevity_y",-0.0240527134027669,0.172689912041706,0.889226777454294,275,275,88,363,1.01454545454545,"1 - 3","success",0.999993213635889
"SNX9","maximum_longevity_y",-0.119628975008063,0.151560625704999,0.429928308315634,347,347,16,363,1.05475504322767,"1 - 2","success",0.999993213635889
"RTN4IP1","maximum_longevity_y",-0.0289596139143307,0.152908845982156,0.849786097610732,351,351,12,363,1.00569800569801,"1 - 2","success",0.999993213635889
"QRSL1","maximum_longevity_y",0.120798236072881,0.151478099645594,0.42518196742712,337,337,26,363,1.0919881305638,"1 - 3","success",0.999993213635889
"MTRES1","maximum_longevity_y",0.00348419303647779,0.152480598511037,0.981769864757726,351,351,12,363,1.03988603988604,"1 - 2","success",0.999993213635889
"RSPH3","maximum_longevity_y",-0.091891317345267,0.152363414606881,0.54643805377139,343,343,20,363,1.04373177842566,"1 - 3","success",0.999993213635889
"MAS1","maximum_longevity_y",-0.00533580791767408,0.157704031993049,0.973009272075706,336,336,27,363,1.00892857142857,"1 - 2","success",0.999993213635889
"ACSBG2","maximum_longevity_y",-0.0157037574863897,0.173758386302204,0.92798765239908,283,283,80,363,1.03533568904594,"1 - 3","success",0.999993213635889
"MLLT1","maximum_longevity_y",-0.00646919678027563,0.161313347463356,0.968010774790081,321,321,42,363,1.01869158878505,"1 - 2","success",0.999993213635889
"FUT5","maximum_longevity_y",0.334782520733607,0.61588039580716,0.586728005348554,50,50,313,363,1.16,"1 - 2","success",0.999993213635889
"BMP15","maximum_longevity_y",-0.0715749777885742,0.167815402774773,0.669736131085289,297,297,66,363,1.02693602693603,"1 - 3","success",0.999993213635889
"AFDN","maximum_longevity_y",-0.417550314849844,0.143162298828298,0.00353844275207493,334,334,29,363,1.21556886227545,"1 - 5","success",0.311115909899418
"ACTN4","maximum_longevity_y",-0.0328129504936806,0.155327879289894,0.832692518163167,339,339,24,363,1.02654867256637,"1 - 2","success",0.999993213635889
"STK33","maximum_longevity_y",-0.0484163718818497,0.151944815244623,0.749996143810952,344,344,19,363,1.04360465116279,"1 - 2","success",0.999993213635889
"NDUFA10","maximum_longevity_y",-0.107890704075518,0.15259823139699,0.479551188208655,330,330,33,363,1.11818181818182,"1 - 5","success",0.999993213635889
"EPO","maximum_longevity_y",-0.00244699582620075,0.153551931943683,0.987285490121384,351,351,12,363,1.00854700854701,"1 - 2","success",0.999993213635889
"ARPC1B","maximum_longevity_y",0.0160839051193953,0.154709270861309,0.917199402629992,343,343,20,363,1.03206997084548,"1 - 3","success",0.999993213635889
"CACNG6","maximum_longevity_y",0.0135239431655968,0.156419544354057,0.931101212953375,336,336,27,363,1.0625,"1 - 3","success",0.999993213635889
"ZSWIM6","maximum_longevity_y",NA,NA,NA,0,329,34,363,NA,NA,"No variation in nonzero copy numbers",NA
"FCHO1","maximum_longevity_y",-0.0665121039599749,0.160456699821971,0.678495181396497,308,308,55,363,1.07792207792208,"1 - 3","success",0.999993213635889
"UNC13A","maximum_longevity_y",-0.122876056269911,0.161194731926697,0.445890923765681,297,297,66,363,1.1010101010101,"1 - 4","success",0.999993213635889
"MAP1S","maximum_longevity_y",-0.0144518829190804,0.175573699192973,0.934398337761284,276,276,87,363,1.00724637681159,"1 - 2","success",0.999993213635889
"KLHDC7B","maximum_longevity_y",0.0114391191938134,0.174355550073601,0.947689918551659,266,266,97,363,1.00375939849624,"1 - 2","success",0.999993213635889
"PXDN","maximum_longevity_y",0.0293564876572683,0.16206900146427,0.856261036245534,304,304,59,363,1.02960526315789,"1 - 3","success",0.999993213635889
"SSBP4","maximum_longevity_y",-0.0418092579740984,0.157280368898911,0.790372989958799,326,326,37,363,1.02760736196319,"1 - 2","success",0.999993213635889
"GDF15","maximum_longevity_y",0.063348419219092,0.161233074228411,0.694393596489751,308,308,55,363,1.05519480519481,"1 - 4","success",0.999993213635889
"PGPEP1","maximum_longevity_y",-0.0373142282079416,0.152302555142918,0.806455911793029,341,341,22,363,1.04398826979472,"1 - 2","success",0.999993213635889
"IQCN","maximum_longevity_y",-0.00245535044533533,0.166087240201909,0.988204904534867,312,312,51,363,1.00961538461538,"1 - 2","success",0.999993213635889
"LSM4","maximum_longevity_y",-0.0150345983289523,0.15642543498633,0.92343041790404,332,332,31,363,1.0210843373494,"1 - 2","success",0.999993213635889
"JUND","maximum_longevity_y",-0.0195847413638297,0.181213719156591,0.913935898512535,250,250,113,363,1.012,"1 - 2","success",0.999993213635889
"HRC","maximum_longevity_y",-0.00814637925872932,0.164269897290245,0.960447975390768,289,289,74,363,1.04498269896194,"1 - 3","success",0.999993213635889
"TRPM4","maximum_longevity_y",0.176458053359298,0.166821143248876,0.290161262506925,292,292,71,363,1.13356164383562,"1 - 3","success",0.999993213635889
"OR11H1","maximum_longevity_y",-0.0545414560607648,0.208799337244245,0.793926943249702,165,165,198,363,1.18181818181818,"1 - 5","success",0.999993213635889
"SULT4A1","maximum_longevity_y",0.178158323542382,0.158762326995269,0.261790157334534,314,314,49,363,1.11146496815287,"1 - 3","success",0.999993213635889
"ZNF557","maximum_longevity_y",0.565032099305568,0.249214503654116,0.0233748315983982,321,321,42,363,6.68224299065421,"1 - 74","success",0.871131042004429
"CRB3","maximum_longevity_y",0.112224531211398,0.152446061229181,0.461633975469649,345,345,18,363,1.10724637681159,"1 - 3","success",0.999993213635889
"OLFM1","maximum_longevity_y",-0.0258816984409068,0.154125033498088,0.866640994963331,336,336,27,363,1.05357142857143,"1 - 3","success",0.999993213635889
"CAMSAP1","maximum_longevity_y",-0.0875337990186057,0.161916751482578,0.588776491900202,300,300,63,363,1.05,"1 - 3","success",0.999993213635889
"UBAC1","maximum_longevity_y",-0.0304620242444562,0.161680408531974,0.850556141279245,330,330,33,363,1.00909090909091,"1 - 2","success",0.999993213635889
"SAG","maximum_longevity_y",0.255822006351393,0.182861593593407,0.161815218398096,327,327,36,363,1.20183486238532,"1 - 4","success",0.999993213635889
"ZBTB46","maximum_longevity_y",-0.00283225597376089,0.158560065192503,0.985748661581418,330,330,33,363,1.00909090909091,"1 - 2","success",0.999993213635889
"HELZ2","maximum_longevity_y",-0.00501298248663669,0.210509632007116,0.981001328597415,211,211,152,363,1.00947867298578,"1 - 2","success",0.999993213635889
"SAMD10","maximum_longevity_y",-0.00335537681752332,0.153963781794753,0.982612849460436,352,352,11,363,1.00568181818182,"1 - 2","success",0.999993213635889
"LSP1","maximum_longevity_y",0.278324478426554,0.151633848006746,0.0664311017533826,316,316,47,363,1.24367088607595,"1 - 7","success",0.999993213635889
"TNNT3","maximum_longevity_y",0.107364978350046,0.187524627022741,0.566957537024002,329,329,34,363,1.26747720364742,"1 - 9","success",0.999993213635889
"TNNI2","maximum_longevity_y",0.0966214307352234,0.153930458947072,0.530203543040957,327,327,36,363,1.07033639143731,"1 - 2","success",0.999993213635889
"COL5A1","maximum_longevity_y",-0.0614887155443535,0.162358938541307,0.704895167138366,304,304,59,363,1.06907894736842,"1 - 2","success",0.999993213635889
"ATXN10","maximum_longevity_y",-0.133040359739467,0.149017280361357,0.371972438939297,340,340,23,363,1.09705882352941,"1 - 3","success",0.999993213635889
"TUBGCP2","maximum_longevity_y",-0.077409111606394,0.154738716909826,0.616894194379679,327,327,36,363,1.07645259938838,"1 - 3","success",0.999993213635889
"CALY","maximum_longevity_y",-0.00363150732659311,0.159674693569492,0.981855146914088,327,327,36,363,1.02446483180428,"1 - 2","success",0.999993213635889
"CYP2E1","maximum_longevity_y",0.019584789303007,0.162729487220559,0.904204459139452,310,310,53,363,1.06774193548387,"1 - 5","success",0.999993213635889
"PNPLA7","maximum_longevity_y",-0.0755618565271634,0.170475698722134,0.657591267581807,277,277,86,363,1.05054151624549,"1 - 2","success",0.999993213635889
"HBZ","maximum_longevity_y",0.0860240960987288,0.144372238925064,0.551275912158404,316,316,47,363,1.34810126582278,"1 - 5","success",0.999993213635889
"PAK4","maximum_longevity_y",0.0422796038045988,0.16159827262373,0.793603622188476,321,321,42,363,1.04984423676012,"1 - 3","success",0.999993213635889
"MNX1","maximum_longevity_y",0.0179081342600257,0.160673427453166,0.911254178978017,328,328,35,363,1.01524390243902,"1 - 3","success",0.999993213635889
"ZNF337","maximum_longevity_y",0.207582545206122,0.307924117993868,0.500225241996191,99,99,264,363,1.22222222222222,"1 - 6","success",0.999993213635889
"CEP85","maximum_longevity_y",-0.117704105199503,0.147908339077453,0.426153601787767,351,351,12,363,1.07692307692308,"1 - 5","success",0.999993213635889
"TAF4","maximum_longevity_y",NA,NA,NA,0,273,90,363,NA,NA,"No variation in nonzero copy numbers",NA
"GATA5","maximum_longevity_y",NA,NA,NA,0,331,32,363,NA,NA,"No variation in nonzero copy numbers",NA
"RBBP8NL","maximum_longevity_y",0.00927403043412112,0.202065408414604,0.963392998582324,224,224,139,363,1.00446428571429,"1 - 2","success",0.999993213635889
"LAMA5","maximum_longevity_y",0.0356450458142756,0.184776289016484,0.847030080993251,252,252,111,363,1.01587301587302,"1 - 2","success",0.999993213635889
"OSBPL2","maximum_longevity_y",-0.0451764257506163,0.150517706399818,0.764070159727876,348,348,15,363,1.06896551724138,"1 - 3","success",0.999993213635889
"ADRM1","maximum_longevity_y",7.64267147213178e-05,0.157546467672106,0.999612941538974,343,343,20,363,1.00583090379009,"1 - 2","success",0.999993213635889
"ASS1","maximum_longevity_y",0.185168266300823,0.148500547336167,0.212426921902076,351,351,12,363,1.10541310541311,"1 - 3","success",0.999993213635889
"PRDM12","maximum_longevity_y",-0.0229548288972503,0.15489105961043,0.882185064986148,342,342,21,363,1.02046783625731,"1 - 2","success",0.999993213635889
"EXOSC2","maximum_longevity_y",-0.0442951787887025,0.149318995274096,0.766735273640342,357,357,6,363,1.05882352941176,"1 - 3","success",0.999993213635889
"POMT1","maximum_longevity_y",-0.0727009533059012,0.149775761579431,0.627393585867492,348,348,15,363,1.07758620689655,"1 - 4","success",0.999993213635889
