"Gene","n_outliers","n_normals","outlier_mean_rank","normal_mean_rank","outlier_mean_magnitude","normal_mean_magnitude","standard_effect_size","magnitude_effect_size","phylo_diversity_score","phylo_weighted_effect","phylo_weighted_magnitude","p_value","species_in_analysis","adj_p_value"
"OR5T2",5,150,632,435.786666666667,7.4,2.60222222222222,196.213333333333,4.79777777777778,1.01397952511142,198.956302553863,4.86484843270125,0.548645964320697,155,0.739925368418168
"ACTR3C",5,39,1111.2,858.769230769231,1,0.974358974358974,252.430769230769,0.0256410256410258,0.786391782142356,198.509482482951,0.0201638918498041,0.311876111285758,44,0.586473854446065
"OR5T3",5,117,731.8,538.213675213675,3.5,1.78205128205128,193.586324786325,1.71794871794872,1.02426778754755,198.28423658835,1.75963953245348,0.660704194009211,122,0.809209865006085
"CD200R1L",2,147,692,514.47619047619,1,1.45238095238095,177.52380952381,-0.452380952380952,1.11566507492819,198.057114253919,-0.504705629134183,0.714522151630594,149,0.84299690520102
"OR4D9",2,176,403.5,217.153409090909,9.5,9.63636363636363,186.346590909091,-0.136363636363633,1.06103994575343,197.721176709518,-0.144687265330009,0.620189809213701,178,0.787755396572775
"SFXN1",2,10,1188,912.1,0.75,0.9,275.9,-0.15,0.716582325908625,197.70506371819,-0.107487348886294,0.473390587110651,12,0.695210873242985
"CRYBB1",3,53,1372,915.924528301887,1.16666666666667,1.31446540880503,456.075471698113,-0.147798742138365,0.433486657767081,197.70263191596,-0.0640687827517383,0.333974349776535,56,0.598819816909974
"CT47B1",10,151,733.5,529.609271523179,2.15,2.11479028697572,203.890728476821,0.0352097130242832,0.967774703251368,197.320289247361,0.0340750695736415,0.284134580879921,161,0.568522406849617
"TAAR8",2,19,780.5,587.105263157895,1,1.05263157894737,193.394736842105,-0.0526315789473684,1.0200725224289,197.276657034999,-0.0536880274962577,0.381349244629797,21,0.634946492308612
"CTPS2",3,33,1606.33333333333,1021,0.666666666666667,1,585.333333333333,-0.333333333333333,0.336919838786248,197.210412302884,-0.112306612928749,0.17405209917981,36,0.472871220375061
"KRTAP1-3",2,14,1228,1015.35714285714,0.75,0.964285714285714,212.642857142857,-0.214285714285714,0.9245626005185,196.601632981684,-0.198120557253964,0.695612582527457,16,0.833352771560554
"ASAH2B",3,13,1174.66666666667,978,1.33333333333333,0.923076923076923,196.666666666667,0.41025641025641,0.999002521657047,196.470495925886,0.409847188372122,0.433091247821909,16,0.6673050510669
"YPEL3",2,20,1152.5,893.3,1.5,1,259.2,0.5,0.755519926073242,195.830764838184,0.377759963036621,0.0167630233677846,22,0.16458241124734
"TULP3",4,53,1482.25,1145.07547169811,0.75,0.949685534591195,337.174528301887,-0.199685534591195,0.580513807423294,195.734469190681,-0.11592020997289,0.293439906909577,57,0.576022919305946
"CLCA4",2,50,642,480.42,1,1.66,161.58,-0.66,1.21096321740643,195.667436668532,-0.799235723488246,0.663418767719833,52,0.810957906334797
"CSHL1",2,25,1444,698.28,1.25,2.6,745.72,-1.35,0.262253689168527,195.567821086754,-0.354042480377511,0.45243560089308,27,0.67933525829182
"VIL1",2,18,1592,1161.72222222222,0.75,0.87962962962963,430.277777777778,-0.12962962962963,0.454485331916305,195.554938649543,-0.0589147652484099,0.542559611705332,20,0.736792374131732
"HPRT1",4,28,1415.75,904.357142857143,0.875,1.5,511.392857142857,-0.625,0.381898438233641,195.300133466696,-0.238686523896025,0.160719526910795,32,0.461306714755382
"DCD",2,6,1737,1282.66666666667,0.75,1,454.333333333333,-0.25,0.429456191544875,195.116263025221,-0.107364047886219,0.395459191067251,8,0.644267667514788
"ZNF566",16,224,596.4375,386.013392857143,3.125,4.13913690476191,210.424107142857,-1.01413690476191,0.927238296964354,195.113290747388,-0.940346576460132,0.228272971197657,240,0.530919934605002
"BRD4",4,41,1482.25,1128.90243902439,0.75,0.914634146341463,353.34756097561,-0.164634146341463,0.552086971599356,195.078584861043,-0.0908923672755037,0.276249412605287,45,0.561833853341836
"IGKV2D-24",15,261,357.2,172.521072796935,5,13.6660280970626,184.678927203065,-8.66602809706258,1.05547195665979,194.923428648851,-9.1467496320754,0.0600801648639759,276,0.306224921934245
"KLK1",9,160,857.333333333333,645.59375,1.22222222222222,1.49895833333333,211.739583333333,-0.276736111111111,0.918813414434358,194.549169533408,-0.254268851147286,0.0785602599494838,169,0.349974134624456
"OR1S2",7,32,1043.28571428571,811.53125,1,1.11979166666667,231.754464285714,-0.119791666666667,0.838103091020755,194.234132875716,-0.100397766111861,0.0587993864708373,39,0.302396844707163
"PABIR3",2,31,1737,1127.16129032258,0.75,0.967741935483871,609.838709677419,-0.217741935483871,0.317965433310957,193.907629572375,-0.0692344088660954,0.329098098155125,33,0.595326392135753
"ZNF527",7,144,656.428571428571,421.270833333333,1.35714285714286,5.40393518518518,235.157738095238,-4.04679232804233,0.823305712781166,193.606709178507,-3.33174724211624,0.10792406636054,151,0.39821289859346
"OSTC",6,50,1220.16666666667,811.2,1.33333333333333,1.53,408.966666666667,-0.196666666666667,0.473383659151057,193.598137137477,-0.0930987862997079,0.270839415386615,56,0.557873352517997
"PRKACA",2,36,1200.5,909.861111111111,1,1.44444444444444,290.638888888889,-0.444444444444444,0.665370554083092,193.382558538094,-0.295720246259152,0.235809153537212,38,0.53297136738388
"HSD17B7",4,16,963.75,729.875,0.833333333333333,1.03125,233.875,-0.197916666666667,0.82684591239287,193.378587760882,-0.163646586827756,0.40889396019313,20,0.652271562847005
"RBM4",5,7,1112.6,786.714285714286,1,1.14285714285714,325.885714285714,-0.142857142857143,0.592416492278694,193.06007174088,-0.0846309274683849,0.101173731989671,12,0.386880605771029
"TBX20",2,3,1240,1028,1,0.833333333333333,212,0.166666666666667,0.91047281319392,193.020236397111,0.151745468865653,0.354550170227482,5,0.615271646121072
"LRRC37B",6,57,782,583.631578947368,2.44444444444444,2.42690058479532,198.368421052632,0.0175438596491229,0.968525254623199,192.124825509202,0.0169916711337404,0.567065011169376,63,0.755723233906824
"OR4A47",3,190,501.333333333333,318.984210526316,8.5,5.58684210526316,182.349122807018,2.91315789473684,1.05201110917197,191.833302940747,3.06467446803519,0.614384713874918,193,0.783369915968147
"HLA-DQA2",3,94,659.333333333333,460.159574468085,1.66666666666667,1.94858156028369,199.173758865248,-0.281914893617021,0.96292003219366,191.788402298657,-0.271461498437574,0.143710142610752,97,0.442764633671987
"ZNF184",3,28,1286.66666666667,920.178571428571,0.833333333333333,1.45238095238095,366.488095238095,-0.619047619047619,0.522542131414077,191.5054704236,-0.323478462303952,0.582316185799322,31,0.762423249515762
"DUOXA1",10,190,907.6,699.342105263158,1,0.994736842105263,208.257894736842,0.00526315789473686,0.91822043275505,191.226654229919,0.00483273911976343,0.0986652454105076,200,0.383079817132392
"KRTAP4-1",7,181,605.857142857143,439.618784530387,2.14285714285714,3.09668508287293,166.238358326756,-0.953827940015785,1.14969017456521,191.122607204122,-1.09660661086192,0.215609987823607,188,0.521418841510129
"RAB3A",5,88,973.4,684.102272727273,1.5,1.75568181818182,289.297727272727,-0.255681818181818,0.659437279028143,190.773706101753,-0.168606122478786,0.165834766587149,93,0.466912487425591
"TAF15",3,59,1262,978.813559322034,1,1.11016949152542,283.186440677966,-0.110169491525424,0.672350996538749,190.400685596092,-0.0740725674152859,0.0864188933460105,62,0.362681104269705
"CRIP3",2,7,731.5,545.428571428571,1,1.35714285714286,186.071428571429,-0.357142857142857,1.02304856453447,190.360107900878,-0.365374487333739,0.267862746027316,9,0.556442575095835
"RBPJL",2,12,1223,1030.41666666667,1,0.916666666666667,192.583333333333,0.0833333333333334,0.987795382753977,190.232927462037,0.0823162818961648,0.431984377839475,14,0.6673050510669
"SMAD3",4,53,1415.75,1089.8679245283,0.875,0.952830188679245,325.882075471698,-0.0778301886792453,0.583129629499138,190.031493930221,-0.0453850890883763,0.324985761301649,57,0.592717070817612
"ZNF250",6,68,782.666666666667,445.529411764706,2.08333333333333,8.69117647058824,337.137254901961,-6.6078431372549,0.562094059823334,189.502848325537,-3.71422937569536,0.00771373869217374,74,0.102405647222346
"MYH14",6,76,966,718.381578947368,2.16666666666667,1.9078947368421,247.618421052632,0.258771929824561,0.764110260755346,189.207776278353,0.19773028677441,0.464622345940085,82,0.687895848231412
"DUSP26",2,39,1362.5,983.820512820513,1,1.14529914529915,378.679487179487,-0.145299145299145,0.499123716147281,189.007912869772,-0.0725222493547332,1.44028007052065e-06,41,0.000125116503517402
"OR10X1",2,46,780.5,543.326086956522,1,1.47826086956522,237.173913043478,-0.478260869565217,0.795215134674797,188.604285202218,-0.38032028180099,0.328496439601589,48,0.595314641234736
"OR4F6",3,11,587,406.636363636364,2,1.56060606060606,180.363636363636,0.439393939393939,1.04378199126182,188.260315514859,0.45863148100898,0.0176409332104962,14,0.171099925022192
"MTA3",4,58,1117,899.689655172414,1,1.22413793103448,217.310344827586,-0.224137931034483,0.86481339637646,187.932897378084,-0.193837485394724,0.232720116619735,62,0.532312298805072
"PDCL2",3,31,1603,1052.74193548387,0.666666666666667,1.06451612903226,550.258064516129,-0.397849462365591,0.341104668472291,187.695594670978,-0.135708308962094,0.339926045288374,34,0.603977090694683
"SAA2",10,206,707.6,512.844660194175,1.68333333333333,2.06148867313916,194.755339805825,-0.378155339805825,0.962831754195524,187.516625464188,-0.364099969183647,0.100898404784758,216,0.386880605771029
"PROP1",3,14,1316,996.5,1,0.952380952380952,319.5,0.0476190476190477,0.586769691931405,187.472916572084,0.0279414139014955,0.13023185615619,17,0.42612810318086
"IGLV7-46",12,225,423.25,256.848888888889,3.06944444444444,6.81333333333333,166.401111111111,-3.74388888888889,1.12623762595092,187.407192333373,-4.21650853404626,0.0595340290976717,237,0.304606888955565
"EEF1E1",4,43,1220.25,974.651162790698,1,0.98062015503876,245.598837209302,0.0193798449612403,0.761514631953463,187.02710812564,0.0147580355029741,0.0483245592858028,47,0.274837430144591
"ACOT2",4,49,1130,881.857142857143,1.25,1.06462585034014,248.142857142857,0.185374149659864,0.75343116589735,186.958562166242,0.139666661705461,0.214700235890792,53,0.520953456254122
"CENPI",2,41,1012.5,800.146341463415,0.666666666666667,1.84552845528455,212.353658536585,-1.17886178861789,0.880260855175323,186.926613063023,-1.03770588618229,0.632875114809759,43,0.794773399993651
"STAG1",4,64,1304.25,1065.21875,0.875,0.9609375,239.03125,-0.0859375,0.78165136538565,186.839102932339,-0.0671731642128293,0.470751534281898,68,0.693118323872684
"WASHC2A",4,37,835,664.378378378378,1.5,1.5045045045045,170.621621621622,-0.00450450450450446,1.09344463675206,186.565297076102,-0.0049254262916759,0.497678368380192,41,0.709818037640413
"CHTF18",3,13,1112.66666666667,935.153846153846,0.833333333333333,1.14102564102564,177.512820512821,-0.307692307692308,1.04648997337083,185.765386811442,-0.321996914883332,0.626376490412811,16,0.790338003059549
"SPIN2B",8,133,662,474.992481203008,1.125,1.55764411027569,187.007518796992,-0.432644110275689,0.992887036548138,185.677341150566,-0.429566728531635,0.203662832907863,141,0.505022020701894
"ZNF493",9,176,469.777777777778,254.022727272727,5.2037037037037,7.77083333333333,215.75505050505,-2.56712962962963,0.859912862588372,185.530543097697,-2.20750778845024,0.0812166531290839,185,0.354187201461706
"OR8G1",4,166,385.25,215.506024096386,14,10.0150602409639,169.743975903614,3.98493975903615,1.09237439953229,185.423973751934,4.35304617644946,0.425278330709018,170,0.663685045305851
"IQCF3",8,80,960.375,761.3625,0.875,1.05208333333333,199.0125,-0.177083333333333,0.930935940620639,185.267888882765,-0.164853239484905,0.370448024812005,88,0.627881798347525
"PF4V1",5,74,1160.8,879.72972972973,1,1.10585585585586,281.07027027027,-0.105855855855856,0.658586210925119,185.109004300997,-0.0697152070123438,0.0279694727081938,79,0.217021384353286
"ZNF624",2,27,1192.5,782.592592592593,1.25,2.95679012345679,409.907407407407,-1.70679012345679,0.450865698838121,184.813189699663,-0.769533121782349,0.341182687513225,29,0.605133608212537
"GRB2",5,57,1398,1093.31578947368,0.8,0.967836257309941,304.684210526316,-0.167836257309941,0.606553653881309,184.807321174679,-0.101801695125109,0.243865491937999,62,0.536046762025366
"OR4N2",6,202,396.166666666667,224.727722772277,9.38888888888889,11.5701320132013,171.438943894389,-2.18124312431243,1.07725267985592,184.683061741899,-2.34975000108286,0.192670422913433,208,0.495886406677629
"PABPC1L2B",3,54,982,792.037037037037,1,0.87037037037037,189.962962962963,0.12962962962963,0.972121262052773,184.66703529884,0.126015719154989,0.559606648981124,57,0.749644039332408
"PSG1",9,89,580.333333333333,396.23595505618,3.27777777777778,5.99812734082397,184.097378277154,-2.72034956304619,1.00308751825345,184.665782292997,-2.72874869197787,0.10582220321031,98,0.394096480921155
"RAN",4,34,1401,1048.70588235294,0.875,0.985294117647059,352.294117647059,-0.110294117647059,0.523986326103999,184.597300413932,-0.0577926094967646,0.392150688935688,38,0.64245381846828
"GH2",4,53,993.5,509.490566037736,1.5,3.88993710691824,484.009433962264,-2.38993710691824,0.381193473111302,184.501237150711,-0.91102842630374,0.000118363552388905,57,0.00454789187832753
"SCGB1D1",10,160,659.6,473.525,2.15,2.40729166666667,186.075,-0.257291666666667,0.990468716811145,184.301466480634,-0.254839346929535,0.0308373877469296,170,0.225201918812117
"RPL21",5,35,1175.6,928.571428571429,1.3,1.27142857142857,247.028571428571,0.0285714285714287,0.745949735072563,184.270897412497,0.0213128495735019,0.43834269534015,40,0.670347267730287
"ZNF764",7,108,735.285714285714,496.25,2.32142857142857,5.16820987654321,239.035714285714,-2.84678130511464,0.770124619684079,184.087288555198,-2.19237636992516,0.421529490190475,115,0.660043825549035
"IGLV2-8",14,253,382.285714285714,217.0395256917,3.51785714285714,12.9650856389987,165.246188594015,-9.44722849614154,1.11373271201785,184.040085773425,-10.52168741406,0.072792872491234,267,0.33981345616235
"OR2M3",3,11,949.333333333333,652.818181818182,2.83333333333333,1.62121212121212,296.515151515152,1.21212121212121,0.619169978664235,183.593280037259,0.750509065047557,0.663374173601569,14,0.810957906334797
"TMCO5A",9,34,834.777777777778,611.882352941176,0.87962962962963,1.07352941176471,222.895424836601,-0.193899782135076,0.821433612870423,183.093794115817,-0.159275798574004,0.310393484939953,43,0.586445563035485
"ZKSCAN3",13,113,787.615384615385,570.610619469027,1.21153846153846,2.9070796460177,217.004765146358,-1.69554118447924,0.84354952762608,183.054267131819,-1.43027296523802,0.0282421349177246,126,0.217024297228518
"ARHGDIA",7,88,1077.57142857143,832.409090909091,1,1.03787878787879,245.162337662338,-0.0378787878787878,0.746490710253641,183.011407569001,-0.0282761632671833,0.024951438610306,95,0.204735007570396
"GLT6D1",2,94,870,670.989361702128,1,0.984042553191489,199.010638297872,0.0159574468085106,0.918022615650209,182.69626671243,0.014649297058248,0.0756047755523777,96,0.344166154121994
"OR52E6",4,73,772.25,574.671232876712,2.875,1.62557077625571,197.578767123288,1.24942922374429,0.92273676225125,182.313191864936,1.1528942765799,0.438935723877574,77,0.670484385556111
"HMSD",7,102,824.714285714286,625.43137254902,1.14285714285714,2.04248366013072,199.282913165266,-0.899626517273576,0.913802445999589,182.105213496344,-0.822080911970685,0.224197083300037,109,0.527906686330573
"ZNF157",3,52,999.666666666667,532.288461538462,1.66666666666667,4.59294871794872,467.378205128205,-2.92628205128205,0.389390577488515,181.992669200417,-1.13946665784299,0.0203576009483132,55,0.187057325037375
"TLE6",3,47,1511.66666666667,1057.68085106383,0.833333333333333,1.02482269503546,453.985815602837,-0.191489361702128,0.400313991085163,181.736873740025,-0.0766558706333291,0.27158290822123,50,0.558896132455425
"ZNF560",4,82,930.5,682.670731707317,2.5,2.37195121951219,247.829268292683,0.128048780487805,0.732443910457331,181.521038394072,0.0937885495097805,0.384731655734497,86,0.63754910435541
"LILRA4",6,133,602,403.218045112782,4.16666666666667,4.00250626566416,198.781954887218,0.164160401002507,0.912442386862253,181.377081382438,0.149786908118992,0.186858852738853,139,0.490016417064947
"LCN10",3,35,655.333333333333,461.828571428571,1.66666666666667,2.3,193.504761904762,-0.633333333333333,0.93714958663746,181.342907631428,-0.593528071537057,0.297970157911788,38,0.578418498868177
"IGHD6-19",3,19,904.666666666667,616.21052631579,1.33333333333333,2.78070175438596,288.456140350877,-1.44736842105263,0.627411383571442,180.980666117222,-0.908095423590245,0.102316233844624,22,0.389609296204476
"GPX3",3,21,1041.66666666667,788.428571428571,1,0.968253968253968,253.238095238095,0.0317460317460317,0.714605067518708,180.965226145928,0.0226858751593241,0.288449106493218,24,0.573168885900993
"TEAD4",6,82,1034,811.646341463415,1.16666666666667,1.29674796747967,222.353658536585,-0.130081300813008,0.813575897916353,180.901577398889,-0.10583101111107,0.00764716387922247,88,0.102200892512953
"OR5D13",2,63,699,529.206349206349,2,1.98148148148148,169.793650793651,0.0185185185185186,1.06234369219882,180.379213896043,0.0196730313370152,0.580127409579773,65,0.760810347450205
