"gene","trait","estimate_longevity","std_error_longevity","p_value_longevity","n_species","n_nonzero_species","n_zeros_excluded","n_total_species","mean_copy_number","copy_number_range","status","adjusted_p_longevity"
"ARSG","MLres",NA,NA,NA,0,340,23,363,NA,NA,"No variation in nonzero copy numbers",NA
"ABCA8","MLres",0.112408080245278,0.28150907327707,0.689668222360045,203,203,160,363,1.12807881773399,"1 - 4","success",0.999997530435179
"G6PC3","MLres",NA,NA,NA,0,355,8,363,NA,NA,"No variation in nonzero copy numbers",NA
"CLTC","MLres",0.109184116401458,0.197596178111952,0.580563448283659,346,346,17,363,1.13294797687861,"1 - 4","success",0.999997530435179
"C17orf64","MLres",0.0201120694375604,0.210963898487009,0.924049397707657,326,326,37,363,1.03067484662577,"1 - 2","success",0.999997530435179
"BCAS3","MLres",-0.375588224769247,0.195644562263618,0.054889758910369,329,329,34,363,1.20668693009119,"1 - 5","success",0.999997530435179
"PTRH2","MLres",-0.0369138574830574,0.206993865525391,0.858461386290208,355,355,8,363,1.00845070422535,"1 - 2","success",0.999997530435179
"SS18","MLres",-0.0587306526414209,0.200854566898223,0.7699778497382,354,354,9,363,1.07909604519774,"1 - 3","success",0.999997530435179
"TAF4B","MLres",-0.152456454385722,0.212117004762915,0.472302647982351,340,340,23,363,1.05588235294118,"1 - 3","success",0.999997530435179
"AFG3L2","MLres",0.423123963999754,0.201881535280392,0.0360908631030568,338,338,25,363,1.16272189349112,"1 - 4","success",0.999997530435179
"PRELID3A","MLres",0.349158091403202,0.201478223598984,0.0830989065186203,341,341,22,363,1.17008797653959,"1 - 3","success",0.999997530435179
"IMPA2","MLres",-0.00657516423983353,0.207160107216354,0.974679771136419,349,349,14,363,1.01146131805158,"1 - 3","success",0.999997530435179
"GNAL","MLres",-0.0611530972371874,0.205576327487685,0.766106568130494,344,344,19,363,1.0843023255814,"1 - 5","success",0.999997530435179
"SLC39A6","MLres",-0.0260863273112258,0.20829985110611,0.900337906677451,344,344,19,363,1.00581395348837,"1 - 2","success",0.999997530435179
"RPRD1A","MLres",-0.0540670201722184,0.204508531726899,0.791490683061088,351,351,12,363,1.04558404558405,"1 - 2","success",0.999997530435179
"C18orf21","MLres",0.00883579591891535,0.207573769598103,0.966046689268,346,346,17,363,1.02890173410405,"1 - 3","success",0.999997530435179
"GALNT1","MLres",-0.0224164678539406,0.208809047447561,0.91450821698048,352,352,11,363,1.00568181818182,"1 - 2","success",0.999997530435179
"ASXL3","MLres",-0.113470799812844,0.242090497841068,0.639275276855883,270,270,93,363,1.02962962962963,"1 - 2","success",0.999997530435179
"ADCYAP1","MLres",-0.00970849087509219,0.209579828778652,0.963052334290444,353,353,10,363,1.0056657223796,"1 - 2","success",0.999997530435179
"MEP1B","MLres",-0.112413364179141,0.206484009524004,0.586154686037111,340,340,23,363,1.05294117647059,"1 - 2","success",0.999997530435179
"SLC25A52","MLres",0.451900570798514,0.224357214819078,0.0439884140065511,330,330,33,363,1.27575757575758,"1 - 3","success",0.999997530435179
"GAREM1","MLres",-0.0325622864929758,0.211475463829633,0.87762813536319,337,337,26,363,1.0326409495549,"1 - 2","success",0.999997530435179
"ESCO1","MLres",0.0337437835089551,0.215055525875322,0.87531790071743,324,324,39,363,1.01234567901235,"1 - 2","success",0.999997530435179
"OSBPL1A","MLres",0.0617744094671342,0.218570410367469,0.777460991627796,321,321,42,363,1.02803738317757,"1 - 3","success",0.999997530435179
"GATA6","MLres",0.00423698731834226,0.248266636648531,0.986383741638593,277,277,86,363,1.00361010830325,"1 - 2","success",0.999997530435179
"GREB1L","MLres",-0.0584582573300598,0.208222957036562,0.778903400518548,331,331,32,363,1.05135951661631,"1 - 2","success",0.999997530435179
"RMC1","MLres",-0.118238316973856,0.305382922089059,0.698622574347009,281,281,82,363,1.23131672597865,"1 - 35","success",0.999997530435179
"PELP1","MLres",0.0496824126977905,0.213845809795718,0.816283108854909,320,320,43,363,1.05,"1 - 3","success",0.999997530435179
"NPC1","MLres",0.145727028675303,0.296945154450869,0.623600433259392,326,326,37,363,1.19938650306748,"1 - 45","success",0.999997530435179
"SLC14A1","MLres",0.0867833593686918,0.202077470864378,0.667591490520945,349,349,14,363,1.07736389684814,"1 - 5","success",0.999997530435179
"ARRB2","MLres",0.301853356589537,0.199015297702042,0.129333744674841,347,347,16,363,1.16138328530259,"1 - 3","success",0.999997530435179
"SLC13A5","MLres",-0.267233323499727,0.251960659420196,0.288864778895067,336,336,27,363,1.13392857142857,"1 - 19","success",0.999997530435179
"ZMYND15","MLres",-0.0355454954062674,0.209439130788885,0.865232274200268,339,339,24,363,1.02654867256637,"1 - 2","success",0.999997530435179
"WRAP53","MLres",-0.0479597090744957,0.209597068646612,0.819009904895074,350,350,13,363,1.02,"1 - 2","success",0.999997530435179
"MINK1","MLres",-0.00417474284889384,0.210726302960833,0.984193976077619,326,326,37,363,1.06748466257669,"1 - 3","success",0.999997530435179
"SAT2","MLres",0.243367156303318,0.207331280739317,0.240471861004223,348,348,15,363,1.08908045977011,"1 - 4","success",0.999997530435179
"ASGR1","MLres",-0.273044766098266,0.18796646454264,0.146327929682832,338,338,25,363,1.24852071005917,"1 - 5","success",0.999997530435179
"PIK3R5","MLres",-0.0405177076422585,0.216995287952596,0.851878918568594,328,328,35,363,1.03353658536585,"1 - 3","success",0.999997530435179
"TP53","MLres",0.113589303020778,0.207060827424703,0.583294130893282,351,351,12,363,1.03703703703704,"1 - 2","success",0.999997530435179
"CCDC40","MLres",-0.0902420688019277,0.235018519621486,0.700994350754409,287,287,76,363,1.05923344947735,"1 - 2","success",0.999997530435179
"ARHGDIA","MLres",0.440905306041792,0.186400639449453,0.0180123721999031,350,350,13,363,1.28285714285714,"1 - 3","success",0.999997530435179
"TMC6","MLres",0.13503162750356,0.285039114594058,0.635692337897478,189,189,174,363,1.05820105820106,"1 - 2","success",0.999997530435179
"SLC16A3","MLres",0.00760752359659737,0.216995324333524,0.972033118911059,333,333,30,363,1.00600600600601,"1 - 2","success",0.999997530435179
"CARD14","MLres",-0.00979118166132173,0.228021300073657,0.965749547910673,278,278,85,363,1.05395683453237,"1 - 4","success",0.999997530435179
"TTYH2","MLres",0.00519392679041954,0.207576741077185,0.980037640141926,335,335,28,363,1.1044776119403,"1 - 6","success",0.999997530435179
"RAB40B","MLres",-0.0381971657493289,0.205295906894516,0.852398437895895,292,292,71,363,1.33904109589041,"1 - 6","success",0.999997530435179
"EIF4A3","MLres",0.252532327633927,0.206151437288604,0.220581038106929,334,334,29,363,1.08383233532934,"1 - 6","success",0.999997530435179
"CSNK1D","MLres",0.167164015392196,0.197532477112846,0.397407204996475,351,351,12,363,1.12820512820513,"1 - 4","success",0.999997530435179
"ANAPC11","MLres",0.00602387772997496,0.20885513412172,0.976990305971608,342,342,21,363,1.02923976608187,"1 - 2","success",0.999997530435179
"TBCD","MLres",0.0246719808799468,0.20395861422306,0.903718263897425,325,325,38,363,1.16,"1 - 6","success",0.999997530435179
"FN3KRP","MLres",0.214502628132943,0.209303061526116,0.305437610102565,329,329,34,363,1.09118541033435,"1 - 3","success",0.999997530435179
"NARF","MLres",-0.163916882521059,0.206180582706556,0.426604137545164,332,332,31,363,1.08132530120482,"1 - 5","success",0.999997530435179
"RPTOR","MLres",-0.13490880598055,0.21361091934516,0.527672308329691,317,317,46,363,1.05993690851735,"1 - 2","success",0.999997530435179
"FOXK2","MLres",0.121791131899504,0.215526771924558,0.572015363695492,317,317,46,363,1.03785488958991,"1 - 2","success",0.999997530435179
"TRIM65","MLres",0.0151485621741728,0.213758618704945,0.94350312294623,335,335,28,363,1.00597014925373,"1 - 2","success",0.999997530435179
"CBX8","MLres",-0.0268968823994194,0.213412279627417,0.8997062011251,342,342,21,363,1.00877192982456,"1 - 2","success",0.999997530435179
"SECTM1","MLres",-0.233951420713338,0.3111469443298,0.452111133830758,175,175,188,363,1.37142857142857,"1 - 10","success",0.999997530435179
"RNF157","MLres",-0.106467980719226,0.214969411486365,0.620409280853138,334,334,29,363,1.0748502994012,"1 - 3","success",0.999997530435179
"CEP131","MLres",-0.019053987841172,0.230253419305698,0.934048540151686,306,306,57,363,1.0359477124183,"1 - 2","success",0.999997530435179
"ZNF750","MLres",-0.00104741078143322,0.21390376853116,0.996093058306506,327,327,36,363,1.00305810397554,"1 - 2","success",0.999997530435179
"WDR45B","MLres",0.0468210229421263,0.213268902294116,0.826229540661614,337,337,26,363,1.02967359050445,"1 - 3","success",0.999997530435179
"CBX4","MLres",-0.0136082140127399,0.227354459007917,0.95227142562802,296,296,67,363,1.04391891891892,"1 - 2","success",0.999997530435179
"RNF165","MLres",-0.0238132045026878,0.211017877888694,0.910150089701095,343,343,20,363,1.00583090379009,"1 - 2","success",0.999997530435179
"DYM","MLres",-0.0850980591872494,0.204633898231126,0.677516004572681,342,342,21,363,1.06432748538012,"1 - 2","success",0.999997530435179
"MAPK4","MLres",-0.0217531883033232,0.21634859301882,0.919910121450617,299,299,64,363,1.0066889632107,"1 - 2","success",0.999997530435179
"ELAC1","MLres",0.039585099668938,0.206821589456865,0.848214313036737,346,346,17,363,1.02023121387283,"1 - 2","success",0.999997530435179
"MBD1","MLres",-0.0184969734891602,0.205858179968517,0.928404036577315,347,347,16,363,1.05475504322767,"1 - 4","success",0.999997530435179
"SMAD4","MLres",-0.149989824706136,0.203321191760759,0.460697425178937,354,354,9,363,1.04237288135593,"1 - 5","success",0.999997530435179
"TNFRSF11A","MLres",-0.151778956470675,0.201702525214152,0.45175696804465,349,349,14,363,1.10315186246418,"1 - 4","success",0.999997530435179
"ZCCHC2","MLres",-0.00813694785385759,0.221778841045526,0.9707326057257,314,314,49,363,1.01273885350318,"1 - 2","success",0.999997530435179
"FBXO15","MLres",-0.0158677356158278,0.21186109473729,0.940296756632602,344,344,19,363,1.00872093023256,"1 - 2","success",0.999997530435179
"CBLN2","MLres",0.00830997846690847,0.225176342159166,0.970561299909575,307,307,56,363,1.01302931596091,"1 - 2","success",0.999997530435179
"PMAIP1","MLres",-0.074002437640834,0.204128759290939,0.716957332276882,341,341,22,363,1.0733137829912,"1 - 4","success",0.999997530435179
"P3H4","MLres",-0.0249912596831118,0.218365984356469,0.90888371994189,333,333,30,363,1.01501501501502,"1 - 2","success",0.999997530435179
"NT5C3B","MLres",0.405534257546459,0.201284952986451,0.0439332469350837,346,346,17,363,1.22254335260116,"1 - 2","success",0.999997530435179
"RETREG3","MLres",-0.00705537908892721,0.207934109187938,0.972932300195844,351,351,12,363,1.00854700854701,"1 - 2","success",0.999997530435179
"ERBB2","MLres",-0.0441526855279095,0.205664010901013,0.830014027671244,339,339,24,363,1.10619469026549,"1 - 3","success",0.999997530435179
"GRB7","MLres",-0.0461032314182489,0.20926823389683,0.825632163346152,353,353,10,363,1.01416430594901,"1 - 2","success",0.999997530435179
"MIEN1","MLres",0.00347174334637134,0.20849799984774,0.986714872961789,353,353,10,363,1.0028328611898,"1 - 2","success",0.999997530435179
"PNMT","MLres",-0.0169723660035209,0.209509765978577,0.935434076238106,346,346,17,363,1.01156069364162,"1 - 2","success",0.999997530435179
"ARL5C","MLres",0.00497884031618144,0.250400344823336,0.984136291516922,225,225,138,363,1.01333333333333,"1 - 2","success",0.999997530435179
"STAC2","MLres",0.0617175650074641,0.243415880183955,0.799844915453776,255,255,108,363,1.01960784313725,"1 - 3","success",0.999997530435179
"IGFBP4","MLres",0.0186332614851449,0.210709322841,0.929534027721867,344,344,19,363,1.00872093023256,"1 - 3","success",0.999997530435179
"FKBP10","MLres",0.413648757086666,0.212839665395838,0.0519586862955646,338,338,25,363,1.21301775147929,"1 - 3","success",0.999997530435179
"TXNL4A","MLres",-0.0105687761117126,0.211775845781607,0.960197707043945,345,345,18,363,1.02898550724638,"1 - 2","success",0.999997530435179
"CACNA1A","MLres",-0.0502279527717449,0.196012134210815,0.797758419637024,302,302,61,363,1.29470198675497,"1 - 6","success",0.999997530435179
"MISP3","MLres",0.0257297128286598,0.224028876018101,0.908564029636176,310,310,53,363,1.01290322580645,"1 - 2","success",0.999997530435179
"SAMD1","MLres",0.00784533358402178,0.222249971883715,0.971840847753116,307,307,56,363,1.00651465798046,"1 - 2","success",0.999997530435179
"BRD4","MLres",0.283747275257668,0.22202754196333,0.201255656933274,298,298,65,363,1.13758389261745,"1 - 2","success",0.999997530435179
"SLC39A3","MLres",-0.0058182012290333,0.21593224170789,0.978503945327712,324,324,39,363,1.01543209876543,"1 - 2","success",0.999997530435179
"NFIC","MLres",-0.13470962518528,0.200410466487196,0.501476360432044,326,326,37,363,1.17177914110429,"1 - 5","success",0.999997530435179
"TPGS1","MLres",0.0771587217047965,0.221456438354849,0.727528617935824,306,306,57,363,1.06862745098039,"1 - 4","success",0.999997530435179
"PLPP2","MLres",0.459537278038797,0.28143513167652,0.10250359552628,322,322,41,363,1.28260869565217,"1 - 18","success",0.999997530435179
"ZIM3","MLres",1.88505262752062,0.626006993744066,0.00260189512056999,121,121,242,363,6.6198347107438,"1 - 59","success",0.933838165924102
"PRDM15","MLres",-0.119034165015617,0.211054952700212,0.572756803074228,307,307,56,363,1.10097719869707,"1 - 3","success",0.999997530435179
"PFKL","MLres",0.284113919943759,0.194386731834191,0.143853290861204,320,320,43,363,1.284375,"1 - 5","success",0.999997530435179
"FEM1A","MLres",0.00227596582891522,0.249498069525338,0.992721655866863,272,272,91,363,1.00735294117647,"1 - 2","success",0.999997530435179
"VAV1","MLres",-0.17304239153708,0.2016347697857,0.390783590967231,317,317,46,363,1.14511041009464,"1 - 3","success",0.999997530435179
"MVB12A","MLres",-0.021401703501376,0.214431626740289,0.920497824101398,322,322,41,363,1.02173913043478,"1 - 2","success",0.999997530435179
"CIB3","MLres",0.0633940176783402,0.20943480555951,0.762125404691084,339,339,24,363,1.03834808259587,"1 - 2","success",0.999997530435179
"SH3GL1","MLres",-0.018827194729986,0.206363328520694,0.92730726471973,349,349,14,363,1.02578796561605,"1 - 2","success",0.999997530435179
"DUS3L","MLres",0.0578619733695529,0.207454186129981,0.780310467298073,348,348,15,363,1.0316091954023,"1 - 2","success",0.999997530435179
"DPP9","MLres",0.353023870246627,0.21732592267822,0.104290818974083,334,334,29,363,1.23652694610778,"1 - 3","success",0.999997530435179
"DMRTC2","MLres",-0.303194561349976,0.182781284256501,0.0971594452135077,344,344,19,363,1.35755813953488,"1 - 9","success",0.999997530435179
"CCDC97","MLres",0.028820562811282,0.209787829146902,0.890730774743751,346,346,17,363,1.01445086705202,"1 - 2","success",0.999997530435179
"TMEM91","MLres",0.2682776343485,0.215320739510769,0.212784868216662,318,318,45,363,1.12264150943396,"1 - 2","success",0.999997530435179
"ZFP14","MLres",0.370363302976956,0.269507631435051,0.169372788146943,316,316,47,363,2.93670886075949,"1 - 24","success",0.999997530435179
"SIRT3","MLres",-0.00108064161673752,0.276510172713811,0.996881760050944,188,188,175,363,1.06914893617021,"1 - 3","success",0.999997530435179
"IFITM3","MLres",0.193272383827222,0.169312815724963,0.253657478977249,324,324,39,363,2.94753086419753,"1 - 10","success",0.999997530435179
"PGGHG","MLres",-0.044507825235666,0.220735300191147,0.840202566437618,319,319,44,363,1.02507836990596,"1 - 3","success",0.999997530435179
"HUNK","MLres",0.00428255751876096,0.22180482953036,0.984595582337275,323,323,40,363,1.0030959752322,"1 - 2","success",0.999997530435179
"COL6A1","MLres",-0.0649165335493049,0.218584889037628,0.766477610799095,298,298,65,363,1.10738255033557,"1 - 3","success",0.999997530435179
"IFNAR1","MLres",-0.0976491709881429,0.206754378741364,0.636715853253859,336,336,27,363,1.04464285714286,"1 - 3","success",0.999997530435179
"SOD1","MLres",-0.00348517016297984,0.209630276775474,0.98673552593726,355,355,8,363,1.0056338028169,"1 - 2","success",0.999997530435179
"COL6A2","MLres",0.0613441808122481,0.218208308521912,0.778613226065652,318,318,45,363,1.07547169811321,"1 - 4","success",0.999997530435179
"SIK1","MLres",0.0359678124521604,0.215559003138223,0.867481531575857,320,320,43,363,1.021875,"1 - 3","success",0.999997530435179
"DNMT3L","MLres",0.059733385596368,0.216625311873288,0.782743791808808,314,314,49,363,1.05732484076433,"1 - 4","success",0.999997530435179
"TRPM2","MLres",0.1649276188225,0.208102996721379,0.428052404227075,304,304,59,363,1.21052631578947,"1 - 5","success",0.999997530435179
"SCYL1","MLres",-0.0737467501981767,0.208063943510586,0.72300712345939,343,343,20,363,1.05247813411079,"1 - 4","success",0.999997530435179
"TMEM50B","MLres",0.386671539318861,0.213247519565565,0.0697929282194069,348,348,15,363,1.17241379310345,"1 - 3","success",0.999997530435179
"APP","MLres",-0.344753976435423,0.190415071410065,0.0702121904523028,347,347,16,363,1.23631123919308,"1 - 7","success",0.999997530435179
"DOP1B","MLres",-0.00131257299059061,0.232749104333031,0.995500407290528,298,298,65,363,1.00335570469799,"1 - 2","success",0.999997530435179
"URB1","MLres",-0.0295071854415044,0.224235979032101,0.895308690966865,315,315,48,363,1.01904761904762,"1 - 2","success",0.999997530435179
"AKT1","MLres",0.00387056431902947,0.22372358965057,0.986196764211958,314,314,49,363,1.03503184713376,"1 - 3","success",0.999997530435179
